id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
36082004,Cracker Island,,https://dou.img.lithub.cc/music/36082004.jpg,2023-02-24,https://music.douban.com/subject/36082004/,7.5,电子,3,"喜欢 Oil, New Gold, Skinny Ape, Possession Island, 最讨厌 bad bunny. 没有之前的风格突出和锐气，但也算越听越有味了。感觉疫情后音乐人集体变得更温柔了",,2023-02-27 13:43:22,Gorillaz / 2023
36117196,辛丑｜壬寅,,https://dou.img.lithub.cc/music/36117196.jpg,2022-10-10,https://music.douban.com/subject/36117196/,7.7,摇滚,3,2.5,,2023-02-25 08:51:38,惘闻 / 2022
6047593,House Of Balloons,,https://dou.img.lithub.cc/music/6047593.jpg,2011-03,https://music.douban.com/subject/6047593/,8.7,放克/灵歌/R&B,4,"猜火车式的流行专辑，对颓靡进行透支。Weeknd 对流行旋律有惊人的远见和侦查能力：它们像经过了 TikTok 的疯传、Youtube 的降速低真、DJ 的 remix、独立音乐人的卧室 cover 后的声音；但这些都没有发生，所以初听时诧异。Cut: House Of Balloons, The Morning",,2023-02-22 11:10:37,The Weeknd / 2011
34900568,Mystic Familiar,,https://dou.img.lithub.cc/music/34900568.jpg,2020-01-31,https://music.douban.com/subject/34900568/,7.8,电子,3,"不够劲呀。Cut: Become a Mountain, My Friend",,2023-02-21 12:03:45,Dan Deacon / 2020
35632763,Time Skiffs,,https://dou.img.lithub.cc/music/35632763.jpg,2022-02-04,https://music.douban.com/subject/35632763/,7.3,电子,3,好玩，但不爽啊,,2023-02-18 03:05:05,Animal Collective / 2022
30471613,U.F.O.F.,,https://dou.img.lithub.cc/music/30471613.jpg,2019-05-03,https://music.douban.com/subject/30471613/,7.8,民谣,4,美国乐队少有的深情的凌冽,,2023-02-13 13:39:17,Big Thief / 2019
36222971,After The Magic,,https://dou.img.lithub.cc/music/36222971.jpg,2023-01-28,https://music.douban.com/subject/36222971/,7.5,摇滚,5,我们的情感因为过曝而失真。01年出生的首尔“匿名”音乐人，令人酣畅的真诚和才华,,2023-02-08 10:21:12,Parannoul / 2023
36222625,Let’s Start Here.,,https://dou.img.lithub.cc/music/36222625.jpg,2023-01-27,https://music.douban.com/subject/36222625/,7.2,流行,3,Let's stop here 🥱,,2023-02-07 10:14:22,Lil Yachty / 2023
36205539,棲居在溪源之上 Seeking the Sources of Streams,,https://dou.img.lithub.cc/music/36205539.jpg,2023-01-06,https://music.douban.com/subject/36205539/,8.4,轻音乐,,😪,,2023-02-02 14:58:23,Cicada / 2023
1395097,Amazing Grace,,https://dou.img.lithub.cc/music/1395097.jpg,2003,https://music.douban.com/subject/1395097/,7.9,摇滚,,移向之作。Cut: Lay It Down Slow,,2023-02-01 09:36:30,Spiritualized / 2003
36187513,卵,,https://dou.img.lithub.cc/music/36187513.jpg,2022-12-21,https://music.douban.com/subject/36187513/,8.6,摇滚,5,太精良太爽了，每首都可以听一万遍；一万遍后还有新发现。噪音加爵士开辟了我的新大陆了,,2023-01-31 15:17:41,betcover!! / 2022
34965415,432,,https://dou.img.lithub.cc/music/34965415.jpg,2020-02-08,https://music.douban.com/subject/34965415/,8.4,摇滚,,风格杂乱，所有声音都听过了。无感,,2023-01-25 12:01:32,Gatsby In A Daze / 2020
36114917,Blunt Razor,,https://dou.img.lithub.cc/music/36114917.jpg,2022-10-13,https://music.douban.com/subject/36114917/,8.3,爵士,,好像游戏配乐,,2023-01-21 06:24:39,Sleeping Dogs / 2022
35925747,一些次要的時刻,,https://dou.img.lithub.cc/music/35925747.jpg,2022-06-11,https://music.douban.com/subject/35925747/,8.3,轻音乐,5,"2023-01-24 重听，改五星。像是回到了县城郊区的矿山，在天空密度最大的时候，看二简字，听断壁残垣的呼吸，闻给藏起来的小孩准备的晚饭，还没开始担心待会如何倒车回家。那些次要的时刻，在人生前后织成了密密的网。名字最好，词也极好。Cut: 圆、晚市",,2023-01-20 07:34:48,臥軌的火車 Railway Suicide Train / 2022
35644541,Everything Was Beautiful,,https://dou.img.lithub.cc/music/35644541.jpg,2022-04-22,https://music.douban.com/subject/35644541/,8.1,摇滚,5,"太感动了，比LAGWAFIS更喜欢。很多时刻以为要冲向硬摇滚了，但都一个灵活转弯回来了。咱们不整别的，只搞迷幻哈。Cut: Always Together With You, Crazy, The Mainline Song / The Lockdown Song",,2023-01-06 07:40:59,Spiritualized / 2022
3167189,Women,,https://dou.img.lithub.cc/music/3167189.jpg,2008-10-07,https://music.douban.com/subject/3167189/,7.7,摇滚,5,实验、噪音、数学、后朋、好好好。Shaking Hand 可以竞争年度作品,,2023-01-05 04:47:53,Women / 2008
30215509,Lemon Boy,,https://dou.img.lithub.cc/music/30215509.jpg,2018-01-01,https://music.douban.com/subject/30215509/,8.1,民谣,3,"cut: Lemon Boy, It's U. 编曲和配器还挺有意思的. 但没啥风格，词也太幼稚了",,2023-01-05 04:38:32,Cavetown / 2018
36201744,Win&Lose,,https://dou.img.lithub.cc/music/36201744.jpg,2022-12-30,https://music.douban.com/subject/36201744/,6.7,摇滚,,数学大退步,,2022-12-31 06:22:14,Chinese Football / 2022
36073850,署前街少年,,https://dou.img.lithub.cc/music/36073850.jpg,2022-08-29,https://music.douban.com/subject/36073850/,8.7,民谣,1,？,,2022-12-29 16:06:38,赵雷 Lei Zhao / 2022
36183847,My Head Is An Animal (The Cabin Sessions),,https://dou.img.lithub.cc/music/36183847.jpg,2022-12-09,https://music.douban.com/subject/36183847/,0,,,再次确认 Yellow Light 是最伟大的歌曲之一,,2022-12-19 15:41:29,Of Monsters and Men / 2022
1417367,Knife Play,,https://dou.img.lithub.cc/music/1417367.jpg,2002-02-19,https://music.douban.com/subject/1417367/,7.9,流行,5,,,2022-12-17 13:43:52,Xiu Xiu / 2002
30458467,Titanic Rising,,https://dou.img.lithub.cc/music/30458467.jpg,2019-04-05,https://music.douban.com/subject/30458467/,8.5,民谣,,无感,,2022-11-29 06:35:30,Weyes Blood / 2019
24870385,秋：故事,,https://dou.img.lithub.cc/music/24870385.jpg,2013-09-18,https://music.douban.com/subject/24870385/,8.7,流行,5,买的第一张苏打绿实体专辑。无与伦比的词曲。献给北京。cut: 说了再见以后，再遇见，你心里最后一个,,2022-11-20 16:31:46,苏打绿 / 2013
35538455,华北浪革,,https://dou.img.lithub.cc/music/35538455.jpg,2021-07-11,https://music.douban.com/subject/35538455/,7.8,流行,,"不知这人从哪里来的，像一个民谣酒吧主唱突然获得了几块效果器。但挺好听的，也无害处补：刘森写得最好的曲和最烂的词🙃",,2022-10-26 05:55:10,刘森 / 2021
26891574,余波,,https://dou.img.lithub.cc/music/26891574.jpg,2016-10-11,https://music.douban.com/subject/26891574/,8.3,摇滚,,🥱,,2022-10-24 04:16:43,卧轨的火车 / 2016
26886520,工作,,https://dou.img.lithub.cc/music/26886520.jpg,2016-10-18,https://music.douban.com/subject/26886520/,7.7,摇滚,,不够耐听,,2022-09-18 10:13:57,大象體操 / 2016
35807125,梦境,,https://dou.img.lithub.cc/music/35807125.jpg,2022-05-11,https://music.douban.com/subject/35807125/,7.7,摇滚,,,,2022-09-16 07:30:28,大象体操 / 2022
26982940,"Covers, Vol. 2",,https://dou.img.lithub.cc/music/26982940.jpg,2016-11-04,https://music.douban.com/subject/26982940/,8,,5,,,2022-08-15 23:45:11,Sleeping At Last / 2016
30453853,Legacy! Legacy!,,https://dou.img.lithub.cc/music/30453853.jpg,2019-05-10,https://music.douban.com/subject/30453853/,8,放克/灵歌/R&B,3,不够耐听,,2022-08-09 17:47:58,Jamila Woods / 2019
25733793,迷航,,https://dou.img.lithub.cc/music/25733793.jpg,2013-09-26,https://music.douban.com/subject/25733793/,8.3,摇滚,3,3.5 几首很好，几首很差。人声靠后了，概念也靠后了。Cut: 午夜快车、迷航、鲜花圣母,,2022-07-28 02:13:09,发光曲线 Glow Curve / 2013
35450427,劳动之余,,https://dou.img.lithub.cc/music/35450427.jpg,2021-05-08,https://music.douban.com/subject/35450427/,8.8,摇滚,2,油腻、尴尬。 唯一喜欢的歌里有一句年度惊悚歌词“不让你我之间是注定是美国式的”。。。,,2022-07-25 00:25:04,声音玩具乐队 / 2021
33429988,荒野星,,https://dou.img.lithub.cc/music/33429988.jpg,2019-04-29,https://music.douban.com/subject/33429988/,8.2,摇滚,,国内后摇对人声和“语言”有种执念，并且放的很前，这对我的耳朵是很难接受的，但有些时刻也有意外的效果。编曲有点薄了。叙事的故事性很好，但音乐之间缺少一致性。Cut: 今夜我不关心人类,,2022-07-23 01:54:50,发光曲线 / 2019
35882675,Twelve Carat Toothache,,https://dou.img.lithub.cc/music/35882675.jpg,2022-06-03,https://music.douban.com/subject/35882675/,5.5,流行,2,跟标题一样没有记忆点。之前看马龙的现场，以为他会逐渐变成一个 rock star，结果现在越来越像 kpop star 了,,2022-07-23 01:49:23,Post Malone / 2022
35941926,Gemini Rights,,https://dou.img.lithub.cc/music/35941926.jpg,2022-07-15,https://music.douban.com/subject/35941926/,7.5,放克/灵歌/R&B,3,"""bedroom pop"". Reminds me of Pony and Fuzzybrain",,2022-07-19 02:54:37,Steve Lacy / 2022
34448295,CASE STUDY 01,,https://dou.img.lithub.cc/music/34448295.jpg,2019-06-28,https://music.douban.com/subject/34448295/,8.3,放克/灵歌/R&B,5,,,2022-07-11 12:31:27,Daniel Caesar / 2019
35874188,Mr. Morale & The Big Steppers,,https://dou.img.lithub.cc/music/35874188.jpg,2022-05-13,https://music.douban.com/subject/35874188/,8.9,说唱,,"自然没有前几张入耳。这张更多“花样”，更多混乱的私人情感和向内探索，自然听众更难产生共鸣。但依旧是超一流的rapper，每句都是教科书式的处理。Cut: United in Grief, Auntie Diaries",,2022-07-09 15:58:44,Kendrick Lamar / 2022
10810770,channel ORANGE,,https://dou.img.lithub.cc/music/10810770.jpg,2012-07-10,https://music.douban.com/subject/10810770/,9.2,,,,,2022-07-07 22:32:53,Frank Ocean / 2012
27166751,Call Me By Your Name (Original Motion Picture Soundtrack),,https://dou.img.lithub.cc/music/27166751.jpg,2017-11-03,https://music.douban.com/subject/27166751/,9.6,原声,5,不忍卒听。两首Sufjan的天才之作，推翻一切的天使嗓音,,2022-07-02 00:19:30,Various Artists / 2017
35812597,Harry's House,,https://dou.img.lithub.cc/music/35812597.jpg,2022-05-20,https://music.douban.com/subject/35812597/,7.7,流行,3,"这张专辑缺少了 Sign of the Times, Fine Line 这样一首能撑起全专的单曲，但几乎首首都有亮点。Fine Line 是惊人的，这张是精致的。Cut: Music for a Sushi Restaurant, Keep Driving",,2022-06-23 22:29:18,Harry Styles / 2022
35934986,"Honestly, Nevermind",,https://dou.img.lithub.cc/music/35934986.jpg,2022-06-17,https://music.douban.com/subject/35934986/,5.4,说唱,2,Drake 不出声的时候都比较好听,,2022-06-22 22:06:30,Drake / 2022
21352137,Bankrupt!,,https://dou.img.lithub.cc/music/21352137.jpg,2013-04-23,https://music.douban.com/subject/21352137/,7.7,摇滚,5,好，封面也好,,2022-06-03 12:34:40,Phoenix / 2013
35439075,Lucid Express,,https://dou.img.lithub.cc/music/35439075.jpg,2021-07-16,https://music.douban.com/subject/35439075/,7.8,摇滚,3,,,2022-06-02 15:37:56,Lucid Express / 2021
6753175,"Hurry Up, We're Dreaming",,https://dou.img.lithub.cc/music/6753175.jpg,2011-10-25,https://music.douban.com/subject/6753175/,8.8,电子,5,一张属于城市的专辑,,2022-05-31 14:07:09,M83 / 2011
35663132,Dragon New Warm Mountain I Believe in You,,https://dou.img.lithub.cc/music/35663132.jpg,2022-02-11,https://music.douban.com/subject/35663132/,8.6,摇滚,4,"这个世纪越混乱的越迷人, 越晦涩的越真诚. Little Things 中有今年听过的最好的吉他. Cut: Sparrow, Little Things, Love Love Love",,2022-05-28 16:36:56,Big Thief / 2022
1395094,Ladies and Gentlemen We Are Floating in Space,,https://dou.img.lithub.cc/music/1395094.jpg,1997-07-01,https://music.douban.com/subject/1395094/,9.2,摇滚,4,"cut: Ladies and Gentlemen We Are Floating in Space, Cool Waves",,2022-05-28 16:34:38,Spiritualized / 1997
26284499,Smoke + Mirrors,,https://dou.img.lithub.cc/music/26284499.jpg,2015-02-13,https://music.douban.com/subject/26284499/,7.7,摇滚,3,"梦龙后面专辑的曲风都太杂了，好的是那些流行摇滚，独立摇滚；不好的是那些网红洗脑曲和林肯公园曲。
cut: Shots (piano ver is the best!), Smoke and Mirrors, I Bet My Life",,2022-03-25 17:44:08,Imagine Dragons / 2015
34846409,Pony,,https://dou.img.lithub.cc/music/34846409.jpg,2019-10-25,https://music.douban.com/subject/34846409/,7.2,流行,,"初听觉得好，明亮、轻快。
后看乐评：“很差。”
再后看网友选21世纪50佳：《Pony》",,2022-03-22 16:54:41,Rex Orange County / 2019
35758043,Who Cares?,,https://dou.img.lithub.cc/music/35758043.jpg,2022-03-11,https://music.douban.com/subject/35758043/,6.7,流行,2,失去了真诚，就只剩难听了。。,,2022-03-19 00:31:53,Rex Orange County / 2022
30407330,劲歌热舞,,https://dou.img.lithub.cc/music/30407330.jpg,2018-11-30,https://music.douban.com/subject/30407330/,7.8,流行,3,"""Darling save me"" 是什么意思？",,2022-03-06 13:30:56,马赛克乐队 / 2018
35624529,Ants From Up There,,https://dou.img.lithub.cc/music/35624529.jpg,2022-02-04,https://music.douban.com/subject/35624529/,8.9,摇滚,4,"少了第一张的凛冽锐气和叙事性，情绪更加具体和歇斯底里。cut: Concorde, Snow Globes, Basketball Shoes",,2022-02-27 02:30:34,"Black Country, New Road / 2022"
35621387,30,,https://dou.img.lithub.cc/music/35621387.jpg,2021-11-19,https://music.douban.com/subject/35621387/,7.6,流行,1,,,2022-02-05 16:39:14,Adele / 2021
2347961,Oracular Spectacular,,https://dou.img.lithub.cc/music/2347961.jpg,2008-01-22,https://music.douban.com/subject/2347961/,8.5,电子,,不喜欢,,2022-02-03 17:31:00,MGMT / 2008
26921719,飞行器的执行周期,,https://dou.img.lithub.cc/music/26921719.jpg,2016-11-25,https://music.douban.com/subject/26921719/,9.1,流行,4,只喜欢那三首流行乐。一张科幻专辑，没有细节，只有框架，而此间形成的真空使得无源的情感膨胀,,2022-02-03 17:26:59,郭顶 / 2016
35236661,For The First Time,,https://dou.img.lithub.cc/music/35236661.jpg,2021-02-05,https://music.douban.com/subject/35236661/,8.6,摇滚,4,"叙事性必须通过歌词实现. 噪音与后朋. cut: Athens, France; Science Fair, Track X",,2022-01-13 06:23:48,"Black Country, New Road / 2021"
35285211,我用什么把你留住,,https://dou.img.lithub.cc/music/35285211.jpg,2021-01-31,https://music.douban.com/subject/35285211/,9,流行,,没有现场好. 制作太薄了,,2021-12-11 19:46:33,福禄寿 FloruitShow / 2021
26632447,Chinese Football,,https://dou.img.lithub.cc/music/26632447.jpg,2015-09-26,https://music.douban.com/subject/26632447/,8.5,摇滚,3,"即使是致敬也太相似了, 完全一样的气质...",,2021-12-11 19:44:42,Chinese Football / 2015
26911968,I See You,,https://dou.img.lithub.cc/music/26911968.jpg,2017-01-13,https://music.douban.com/subject/26911968/,7.8,电子,,,,2021-12-07 14:56:33,The xx / 2017
4010504,xx,,https://dou.img.lithub.cc/music/4010504.jpg,2009-08-17,https://music.douban.com/subject/4010504/,8.9,摇滚,,cut: cover,,2021-12-06 18:17:43,The xx / 2009
33407365,"LABRINTH, SIA & DIPLO PRESENT... LSD",,https://dou.img.lithub.cc/music/33407365.jpg,2019-04-12,https://music.douban.com/subject/33407365/,7.8,流行,5,世界需要 LSD!!! 每一首都5 stars!,,2021-11-26 17:38:31,LSD / 2019
35118833,迷海记事,,https://dou.img.lithub.cc/music/35118833.jpg,2020-06-25,https://music.douban.com/subject/35118833/,7.6,摇滚,4,live 加一星. 一到录音室就显得较平庸了. 词很差......,,2021-11-12 00:01:28,唯利玉碎计划 / 2020
26315631,"Sometimes I Sit and Think, and Sometimes I Just Sit",,https://dou.img.lithub.cc/music/26315631.jpg,2015-03-23,https://music.douban.com/subject/26315631/,8.8,摇滚,5,越听越好听,,2021-11-07 23:02:43,Courtney Barnett / 2015
1417805,Illinoise,,https://dou.img.lithub.cc/music/1417805.jpg,2005-07-05,https://music.douban.com/subject/1417805/,9.3,民谣,,2021，舒肤佳的 50 州计划还是只有 Illinois,,2021-11-01 17:57:28,Sufjan Stevens / 2005
10738197,一些风景,,https://dou.img.lithub.cc/music/10738197.jpg,2012-05-25,https://music.douban.com/subject/10738197/,9.4,民谣,5,这些歌不知道怎么听，就像一些风景在红纸上被嵌在木头里,,2021-10-28 14:51:02,五条人 / 2012
26339045,To Pimp a Butterfly,,https://dou.img.lithub.cc/music/26339045.jpg,2015-03-16,https://music.douban.com/subject/26339045/,9.5,说唱,5,"写了很长一段短评的, 不知道为啥不见了. 总之完美",,2021-10-20 13:20:21,Kendrick Lamar / 2015
35538142,Pressure Machine,,https://dou.img.lithub.cc/music/35538142.jpg,2021-08-13,https://music.douban.com/subject/35538142/,7.4,摇滚,,不知道怎么听 The Killers 的歌了. 感觉花叔的声音跟编曲不搭. Cut: Desperate Things,,2021-10-18 19:09:39,The Killers / 2021
35623286,槟榔小曲,,https://dou.img.lithub.cc/music/35623286.jpg,2021-10-12,https://music.douban.com/subject/35623286/,8.6,世界音乐,4,Graaaally Town,,2021-10-13 18:32:54,Sleeping Dogs / 2021
34850957,Roadkill,,https://dou.img.lithub.cc/music/34850957.jpg,2019-09-30,https://music.douban.com/subject/34850957/,7,流行,4,,,2021-10-11 15:38:49,打倒三明治 / 2019
1785574,American Football,,https://dou.img.lithub.cc/music/1785574.jpg,1999-09-14,https://music.douban.com/subject/1785574/,9.2,摇滚,5,"这是一张定义了一种情绪的专辑, 有粗糙的地方, 但越听越动人. Never Meant 是一首歌能把整张专辑拉到满星的好. Honestly?, Stay Home",,2021-10-06 11:34:21,American Football / 1999
26959642,Landmark,,https://dou.img.lithub.cc/music/26959642.jpg,2017-02-24,https://music.douban.com/subject/26959642/,7.8,流行,,Epitaph,,2021-09-23 18:23:05,Hippo Campus / 2017
35544617,明天的盐,,https://dou.img.lithub.cc/music/35544617.jpg,2021-08-20,https://music.douban.com/subject/35544617/,6.3,摇滚,,,,2021-09-19 17:15:41,明天的盐 / 2021
27619133,Junkyard Jazz,,https://dou.img.lithub.cc/music/27619133.jpg,2017-11-17,https://music.douban.com/subject/27619133/,8,摇滚,,Is There a Place I Can go,,2021-09-13 19:36:21,Trudy and the Romance / 2017
35566072,Pono,,https://dou.img.lithub.cc/music/35566072.jpg,2021-08-13,https://music.douban.com/subject/35566072/,0,流行,,Beat Up Shoes,,2021-08-19 21:50:44,A Great Big Pile of Leaves / 2021
30456234,Fuzzybrain,,https://dou.img.lithub.cc/music/30456234.jpg,2018-08-28,https://music.douban.com/subject/30456234/,8.2,民谣,3,Can I Call You Tonight ,,2021-08-11 13:35:03,Dayglow / 2018
34900834,VIVID,,https://dou.img.lithub.cc/music/34900834.jpg,2019-11-22,https://music.douban.com/subject/34900834/,7.2,电子,2,,,2021-08-10 13:43:07,ADOY / 2019
26923739,郭源潮,,https://dou.img.lithub.cc/music/26923739.jpg,2017-05-09,https://music.douban.com/subject/26923739/,9.3,民谣,5,真好,,2021-06-13 09:48:03,宋冬野 / 2017
35453317,The Off-Season,,https://dou.img.lithub.cc/music/35453317.jpg,2021-05-14,https://music.douban.com/subject/35453317/,7.1,说唱,3,"m y . l i f e, i n t e r l u d e",,2021-05-16 18:52:55,J. Cole / 2021
34462895,Still Water,,https://dou.img.lithub.cc/music/34462895.jpg,2019-06-28,https://music.douban.com/subject/34462895/,7.9,摇滚,3,,,2021-05-16 15:52:40,Pale Air / 2019
35292992,冀西南林路行,,https://dou.img.lithub.cc/music/35292992.jpg,2020-12-22,https://music.douban.com/subject/35292992/,9.5,摇滚,5,,,2021-03-31 23:58:59,万能青年旅店 / 2020
34962858,Future Nostalgia,,https://dou.img.lithub.cc/music/34962858.jpg,2020-03-27,https://music.douban.com/subject/34962858/,8.6,流行,1,？,,2021-03-31 19:36:33,Dua Lipa / 2020
26345596,Beneath The Skin,,https://dou.img.lithub.cc/music/26345596.jpg,2015-06-09,https://music.douban.com/subject/26345596/,8.2,民谣,5,会进入我个人音乐史的一张专辑,,2021-03-02 13:18:49,Of Monsters And Men / 2015
30418545,Aren`t You?,,https://dou.img.lithub.cc/music/30418545.jpg,2018-12-06,https://music.douban.com/subject/30418545/,7.8,摇滚,4,难得喜欢的韩国音乐。《The Lights Behind You》,,2021-02-18 17:26:58,SURL 설 / 2018
3783526,"You Can Listen, You Can Talk",,https://dou.img.lithub.cc/music/3783526.jpg,2009-06-26,https://music.douban.com/subject/3783526/,8.2,摇滚,3,Bouncing guitars 和守望的奶声,,2021-01-13 17:51:18,Carsick Cars / 2009
35222820,冊葉一：一與一,,https://dou.img.lithub.cc/music/35222820.jpg,2020-11-13,https://music.douban.com/subject/35222820/,8.3,流行,4,旧作专其实还是期待的是“卧室”制作。编曲和演唱都延续了上一张个人专的“实验”性，但因为是”重唱”，所以感觉像是青峰在跟假想的听众的一场沟通和搏斗，故然相对难以进入。但专辑质量还是在那的,,2021-01-07 14:27:47,吳青峰 / 2020
35296537,阿民（Ah-Min）,,https://dou.img.lithub.cc/music/35296537.jpg,2020-12-23,https://music.douban.com/subject/35296537/,8.4,摇滚,5,确实录音、制作瑕疵太多了，但这个声音实在等得太久了,,2021-01-02 09:00:59,九连真人 / 2020
35294927,運氣來得若有似無,,https://dou.img.lithub.cc/music/35294927.jpg,2020-12-31,https://music.douban.com/subject/35294927/,7.1,流行,2,不知道听了个啥。从灵动抽离转身就变得腻歪圆滑,,2021-01-02 08:59:59,告五人 Accusefive / 2020
34992324,Imploding The Mirage,,https://dou.img.lithub.cc/music/34992324.jpg,2020-08-21,https://music.douban.com/subject/34992324/,7.3,流行,3,,,2020-12-13 16:43:25,The Killers / 2020
3864765,县城记,,https://dou.img.lithub.cc/music/3864765.jpg,2009-07-11,https://music.douban.com/subject/3864765/,9,民谣,5,阿茂啊阿茂,,2020-10-08 20:41:36,五条人 / 2009
34899382,县城记,,https://dou.img.lithub.cc/music/34899382.jpg,2013-9-28,https://music.douban.com/subject/34899382/,9.3,民谣,5,莽,,2020-10-08 20:40:06,五条人 朱芳琼 梁帆 海丰猪威小组 / 2013
5351500,21,,https://dou.img.lithub.cc/music/5351500.jpg,2011-01-24,https://music.douban.com/subject/5351500/,9.3,流行,4,现在再听听感反而没有《25》好，很多听不动了。还喜欢的有《Rumour Has It》《Someone Like You》,,2020-09-21 18:55:37,Adele / 2011
26933200,梦幻丽莎发廊,,https://dou.img.lithub.cc/music/26933200.jpg,2016-12-12,https://music.douban.com/subject/26933200/,8.6,民谣,5,"经验如此浓烈的专辑。《梦幻丽莎发廊》《柔和里》《很多很多》
8/18/2022 再听，《初恋》：嘿，我的朋友，我祝你一切顺利，生活愉快。",,2020-09-21 18:51:59,五条人 / 2016
26647907,25,,https://dou.img.lithub.cc/music/26647907.jpg,2015-11-20,https://music.douban.com/subject/26647907/,8.2,流行,5,阿呆有让人想一头扎进去的温暖声音,,2020-09-19 21:41:40,Adele / 2015
26712333,童心之源,,https://dou.img.lithub.cc/music/26712333.jpg,2016-01-26,https://music.douban.com/subject/26712333/,7.5,摇滚,3,,,2020-09-09 14:52:46,法兹乐队 FAZI / 2016
30115889,死海,,https://dou.img.lithub.cc/music/30115889.jpg,2018-01-26,https://music.douban.com/subject/30115889/,7.7,摇滚,3,整张专辑像听了一首歌,,2020-09-02 14:18:13,法兹 FAZI / 2018
27067358,欲望之心,,https://dou.img.lithub.cc/music/27067358.jpg,2017-07-18,https://music.douban.com/subject/27067358/,6.6,摇滚,4,3.5 刘鹏唱歌也太难听了。。。词也有点尴尬。贝斯😁，吉他🙁。喜欢《马养》,,2020-09-02 14:17:03,法兹 FAZI / 2017
35016433,假水,,https://dou.img.lithub.cc/music/35016433.jpg,2020-04-01,https://music.douban.com/subject/35016433/,7.8,摇滚,3,,,2020-09-01 16:50:36,法兹 FAZI / 2020
4237762,Tourist History,,https://dou.img.lithub.cc/music/4237762.jpg,2010-02-17,https://music.douban.com/subject/4237762/,8.3,流行,5,"""Do you want it all?"" ""Undercover Martyn""",,2020-08-16 19:46:28,Two Door Cinema Club / 2010
35024051,不确定的自由落体,,https://dou.img.lithub.cc/music/35024051.jpg,2020-03-27,https://music.douban.com/subject/35024051/,7,摇滚,3,,,2020-07-27 21:53:50,虎啸春 / 2020
30260888,Lovely Sunday,,https://dou.img.lithub.cc/music/30260888.jpg,2018-08-01,https://music.douban.com/subject/30260888/,8.2,流行,4,阿奇爱自由~,,2020-07-27 17:42:43,椅子乐团 / 2018
35101591,近人可读,,https://dou.img.lithub.cc/music/35101591.jpg,2020-06-19,https://music.douban.com/subject/35101591/,8.6,流行,4,意外的好,,2020-07-13 23:52:02,寸铁 / 2020
26992306,Melodrama,,https://dou.img.lithub.cc/music/26992306.jpg,2017-06-16,https://music.douban.com/subject/26992306/,9.3,流行,4,,,2020-05-14 18:27:14,Lorde / 2017
5344708,万能青年旅店,,https://dou.img.lithub.cc/music/5344708.jpg,2010-11-12,https://music.douban.com/subject/5344708/,9.5,摇滚,5,怎么唱，怎么喊，怎么说？《杀死那个石家庄人》《十万嬉皮》《秦皇岛》,,2020-05-12 13:00:12,万能青年旅店 / 2010
27014505,DAMN.,,https://dou.img.lithub.cc/music/27014505.jpg,2017-04-21,https://music.douban.com/subject/27014505/,9.2,说唱,5,就是整天听这张专辑，我高考英语口语拿了满分,,2020-04-25 16:16:52,Kendrick Lamar / 2017
35022296,Fetch the Bolt Cutters,,https://dou.img.lithub.cc/music/35022296.jpg,2020-04-17,https://music.douban.com/subject/35022296/,8.9,流行,,,,2020-04-19 16:09:56,Fiona Apple / 2020
34966411,The New Abnormal,,https://dou.img.lithub.cc/music/34966411.jpg,2020-04-10,https://music.douban.com/subject/34966411/,8.9,摇滚,5,"2020听这张专的感觉就像在一无人的通向未知的隧道里脑海里突然响起声音：""回来了，全都回来了""",,2020-04-17 22:50:13,The Strokes / 2020
25721800,Pure Heroine,,https://dou.img.lithub.cc/music/25721800.jpg,2013-09-30,https://music.douban.com/subject/25721800/,8.7,流行,5,pure talent,,2020-03-25 00:30:32,Lorde / 2013
34970148,After Hours,,https://dou.img.lithub.cc/music/34970148.jpg,2020-03-20,https://music.douban.com/subject/34970148/,8.7,放克/灵歌/R&B,3,,,2020-03-23 01:26:03,The Weeknd / 2020
26753594,醜奴兒,,https://dou.img.lithub.cc/music/26753594.jpg,2016-04-30,https://music.douban.com/subject/26753594/,9.1,摇滚,5,华语第一专。,,2020-03-10 22:44:46,草東沒有派對 / 2016
34095617,我肯定在几百年前就说过爱你,,https://dou.img.lithub.cc/music/34095617.jpg,2019-06-14,https://music.douban.com/subject/34095617/,7.7,摇滚,4,《爱人错过》《法兰西多士》《跳海》《果然你还是》,,2020-03-10 22:43:08,告五人 / 2019
34869743,Pony,,https://dou.img.lithub.cc/music/34869743.jpg,2019-10-25,https://music.douban.com/subject/34869743/,8,流行,4,封面好评。可以再风格一点。《Pluto Projector》《It's Not The Same Any MOre》,,2020-02-29 14:48:50,REX ORANGE COUNTY / 2019
26859478,Blonde,,https://dou.img.lithub.cc/music/26859478.jpg,2016-08-21,https://music.douban.com/subject/26859478/,9.2,放克/灵歌/R&B,5,极佳,,2020-02-23 15:17:17,Frank Ocean / 2016
33451491,IGOR,,https://dou.img.lithub.cc/music/33451491.jpg,2019-05-17,https://music.douban.com/subject/33451491/,9.2,说唱,5,Genius,,2020-02-23 15:16:16,"Tyler, the Creator / 2019"
34958774,Changes,,https://dou.img.lithub.cc/music/34958774.jpg,2020-02-14,https://music.douban.com/subject/34958774/,6.3,流行,2,,,2020-02-23 15:14:26,Justin Bieber / 2020
